,age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
21216,2.1995135610125764,1,-3.3077384471234845,9,6,7,4,0,0,-0.3002123014789703,-0.22296281257283612,-0.6815528734007475,38
9034,0.5387262832392657,3,0.9813831257111969,14,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
28677,0.6011557298060716,3,-0.43215089541961177,9,6,2,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
9604,1.867969048931293,5,0.0297789169198311,15,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,-3.1098238686603126,38
6675,-2.1030796298620413,3,1.458103127995594,7,4,11,3,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
13481,1.0557171988063494,3,1.0580216331225292,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
26439,-0.8179145118131231,3,0.3851614757615439,6,4,2,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
5258,0.5387262832392657,3,0.07244570167653294,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
9197,-0.3459360988692954,3,1.346983613148795,9,2,3,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
6543,1.5796222349966338,3,-0.8957830614657323,10,6,12,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
9317,-0.4341337751256561,3,1.537781219727885,12,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
4259,-0.5252236884566054,0,-1.5666941540635002,10,2,0,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
32253,0.6011557298060716,3,0.17089650515903182,11,0,5,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
10281,0.7219570863477152,3,0.6690391352545579,9,0,0,4,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,15
20884,1.3061563565971845,3,-0.8192966716471112,10,2,12,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.3577834073661389,38
22866,-0.4341337751256561,3,0.9433632538547837,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24726,0.273955227146647,3,0.15894810872294696,9,0,3,4,4,0,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
28635,1.4462529381151081,3,0.5948560938747326,6,0,7,1,4,1,-0.3002123014789703,-0.22296281257283612,-1.3290918054699647,38
30257,-0.2604526323639866,5,0.49134695887181695,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
21198,-2.1030796298620413,3,-0.17285991154414085,6,4,7,3,2,0,-0.3002123014789703,-0.22296281257283612,-2.300400203573791,38
29907,-1.5160643497827802,3,-2.4782761602858354,9,4,0,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
6932,-1.0317117807033411,3,0.6290939215841024,10,4,14,3,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
22451,-0.2604526323639866,3,0.08918062644371377,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
31668,0.6622129889114339,3,0.045159595451750516,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,0.2897555247030784,38
6045,-0.0969941081635854,3,0.030744571569936856,10,2,13,0,1,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
16654,0.13146279083665782,3,-0.1466282089017725,9,4,2,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
17059,-0.5252236884566054,3,-1.1624427161127582,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
1040,-0.2604526323639866,3,-0.7493665316271846,9,2,0,5,4,0,-0.3002123014789703,4.451673600890535,-1.2481494389613126,38
23181,-0.4341337751256561,3,-2.3762181274818825,9,4,2,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
10122,0.20362252216473475,3,-0.5416505691245525,12,4,2,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
17728,-1.2633453449544967,3,0.08549157144913222,12,4,14,3,1,1,-0.3002123014789703,-0.22296281257283612,-1.976630737539182,29
13363,0.20362252216473475,3,0.3883043261669853,14,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
21573,-0.8179145118131231,3,0.619796598949056,15,4,9,1,1,1,-0.3002123014789703,-0.22296281257283612,-2.4622849365910953,18
5460,-0.3459360988692954,3,-0.9784771136775056,9,4,7,1,4,1,-0.3002123014789703,-0.22296281257283612,0.9372944567722957,38
22462,1.0028014377679884,5,0.2645343161643296,9,0,13,1,4,1,-0.3002123014789703,-0.22296281257283612,1.9895452213847737,38
19963,-0.4341337751256561,3,-0.3630663039773863,13,2,3,5,4,0,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
30331,-0.5252236884566054,3,-1.690150764519051,14,4,12,4,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,26
2899,1.1586176092552094,3,0.5606007041203644,13,2,3,0,4,1,3.3157356852016164,-0.22296281257283612,1.584833388841513,38
14685,-0.4341337751256561,6,0.7891377731419386,11,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.19589867434883457,38
28265,1.5358734023458271,5,0.07551099971707162,15,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
12332,-0.4341337751256561,1,0.9752555895316124,10,4,0,3,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
25740,0.7804433193933827,6,1.2617704140541366,9,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,2.556141786945339,38
12412,-0.5252236884566054,3,0.7399462815159145,12,0,11,1,4,1,-0.3002123014789703,-0.22296281257283612,0.9372944567722957,38
21634,-1.5160643497827802,3,0.5933703288122167,9,4,0,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
317,-1.5160643497827802,1,-0.7053186368638025,10,4,7,1,4,0,-0.3002123014789703,4.539179259190503,-0.034013941331530254,38
8728,-0.5252236884566054,3,-0.018491032107729545,13,4,9,1,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,19
26124,0.8938465531625894,1,-0.8155272588841279,9,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
29011,-0.7168854341795278,3,0.13705202542598202,6,5,14,1,4,1,-0.3002123014789703,-0.22296281257283612,3.203680719014556,38
31876,1.4914245587402744,3,0.7370070267892687,10,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20731,1.0028014377679884,3,-1.889789909077972,10,0,0,4,4,0,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
8432,-0.3459360988692954,3,0.26976315809042584,9,4,11,1,4,0,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
28869,0.6011557298060716,5,0.5117662604919594,9,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
22382,-1.2633453449544967,1,0.45170637749682274,13,4,9,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
26944,-1.9442939300758013,3,1.5881686065476972,7,4,0,3,4,0,-0.3002123014789703,-0.22296281257283612,-2.0575731040478344,38
25115,0.05737857487379639,3,-2.109385404265221,9,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
27815,1.1586176092552094,5,1.5434511927873977,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
12937,0.948858122266566,3,-0.3964626338067808,12,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
7908,-1.6516031067192836,3,-0.22951195892110846,9,4,5,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
25524,1.1076438220528073,5,0.36047493511573653,13,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
4729,-1.1451150144725477,3,1.2641417109151145,9,4,2,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24818,1.1586176092552094,4,-0.44886250316711834,14,0,9,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
2277,-1.0317117807033411,3,0.6611547557408899,10,4,13,1,4,1,3.46436381383272,-0.22296281257283612,0.7754097237549914,38
7138,-0.018735596209870836,3,0.9149841560064083,10,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
27742,1.4462529381151081,3,0.3775555944079908,13,0,8,1,4,0,-0.3002123014789703,-0.22296281257283612,-2.300400203573791,38
18671,-0.0969941081635854,3,0.06123526996631206,8,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
26720,1.4914245587402744,1,0.18641250810430635,5,0,10,1,2,1,-0.3002123014789703,-0.22296281257283612,-1.3290918054699647,38
30017,0.948858122266566,3,-0.8277312085760392,14,0,10,4,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
2866,0.948858122266566,3,-0.24049151948446515,10,2,0,0,4,1,3.3157356852016164,-0.22296281257283612,-0.034013941331530254,38
20035,-0.018735596209870836,3,1.5225466042994567,12,0,3,1,4,1,-0.3002123014789703,-0.22296281257283612,0.6135249907376871,38
16014,1.257842209099336,3,-0.021944381454215744,13,2,11,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
70,0.8377235643761702,3,0.34509149653627086,13,2,11,0,4,1,-0.3002123014789703,4.656929218972128,1.180121556298252,38
27843,1.1586176092552094,0,0.13583837254024442,13,5,7,4,4,0,-0.3002123014789703,-0.22296281257283612,2.556141786945339,38
12472,0.5387262832392657,1,0.1372162081965781,9,0,2,4,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
23241,1.1586176092552094,3,1.2440476038026156,9,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
16561,0.8377235643761702,3,-2.735291935900962,10,0,7,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
28289,1.208672899686404,1,0.8490847166009539,14,2,3,0,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
32349,-0.4341337751256561,6,-0.5893541026639446,10,4,7,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.27684104085748673,38
13985,-0.6194019772687447,6,1.4934409125683514,10,2,0,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
30407,-0.9227568960979422,3,1.1998418098757822,13,4,0,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
17901,-0.7168854341795278,3,0.4842912435278859,9,4,6,1,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
22108,1.1586176092552094,3,-0.12055331894802841,6,6,2,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
9810,0.8377235643761702,0,1.0596634253961896,10,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
28835,-1.6516031067192836,3,-1.9169061991514087,9,4,5,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
14084,1.3536445806582365,3,0.25485530289059405,14,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
15461,-1.3868320506266634,3,-0.2519897007935953,7,4,0,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20733,-0.177521295996111,3,-0.05171187030123929,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
22682,0.34255114341352566,1,1.443072214933748,12,2,3,0,2,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
25396,-0.4341337751256561,3,1.2023911525442719,15,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
24013,0.7219570863477152,1,0.0642362587485883,9,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
29681,0.13146279083665782,3,-1.557102576128312,9,4,2,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
1337,-0.4341337751256561,3,0.3722444186583561,9,2,6,0,4,1,-0.3002123014789703,4.388503610095103,-0.034013941331530254,38
12500,0.7804433193933827,3,0.3696215913380697,7,0,7,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.5196681403834432,38
12919,1.7068808264610504,3,0.8570403241909802,4,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
14102,1.9451404963204755,3,-1.0283007747181403,9,6,14,1,4,0,-0.3002123014789703,-0.22296281257283612,-2.0575731040478344,38
30504,1.6651057015019428,4,-1.1843262335509201,9,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
13600,-1.2633453449544967,3,-1.0088017585764262,10,4,7,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.27684104085748673,38
14922,-0.018735596209870836,3,-1.0697213176307505,13,4,9,1,4,0,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
32465,-0.018735596209870836,5,-0.6122698821931313,13,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
23531,-0.7168854341795278,3,-2.835026108351138,12,0,3,1,4,0,-0.3002123014789703,-0.22296281257283612,0.20881315819442622,38
18802,-0.5252236884566054,3,-0.707192483137236,10,2,2,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,25
19251,-1.0317117807033411,3,1.66812668562411,4,4,6,4,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,7
28886,1.208672899686404,3,0.35536095686399816,10,2,0,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
1086,0.20362252216473475,3,-1.7637016987817418,10,0,7,1,4,0,-0.3002123014789703,4.444799505627234,1.180121556298252,38
12719,0.7219570863477152,3,-0.5322511243525923,9,2,0,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
25787,-1.5160643497827802,5,-2.9205244401871497,10,4,4,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
16889,-2.1030796298620413,3,-1.2497695155412167,5,4,2,3,4,0,-0.3002123014789703,-0.22296281257283612,-1.976630737539182,38
21265,-1.7940955430292727,3,-2.719214423287107,9,4,11,3,0,0,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
29614,-1.6516031067192836,3,0.29369480256939895,10,4,5,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
1508,1.7068808264610504,3,0.22437271118120847,7,2,14,0,4,1,-0.3002123014789703,3.560899599303526,-3.0288815021516604,38
4127,1.7885924071741122,1,-1.5142295177524336,9,2,2,0,4,1,2.651704105875146,-0.22296281257283612,-2.786054402625704,38
30254,-1.7940955430292727,3,0.9589699719029612,9,4,7,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
958,0.5387262832392657,3,0.29096415675893206,13,2,9,0,4,1,-0.3002123014789703,4.489376127288888,-0.034013941331530254,38
30712,0.6622129889114339,6,0.2904837411414261,9,0,3,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
15992,0.20362252216473475,3,0.13398417074149285,9,5,2,4,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
6049,-0.5252236884566054,3,0.3787395512846704,9,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
32544,1.9068227376560596,3,-0.3345811630108916,9,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
29945,0.8377235643761702,3,-0.11391919707068682,9,2,13,0,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
17200,-0.2604526323639866,3,-3.0338659102142387,12,0,9,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.6815528734007475,38
17461,1.7480370378698196,3,-0.7596463653869788,10,6,7,1,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
20231,0.20362252216473475,6,0.18203783430391038,10,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,2.3942570539280346,38
18692,0.6011557298060716,5,0.9190039835630002,4,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-2.4622849365910953,38
8244,-1.7940955430292727,3,0.9938023872897235,10,4,0,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
5397,1.3536445806582365,6,-0.6682820912781894,9,4,0,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
29667,-0.8179145118131231,3,0.21586155948258945,13,4,9,1,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
27939,-0.7168854341795278,3,-1.7945842699564512,10,4,12,3,2,1,-0.3002123014789703,-0.22296281257283612,-1.3290918054699647,38
31023,-0.2604526323639866,3,-2.9218303631085014,12,2,11,0,3,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,23
20314,-2.1030796298620413,3,-0.9773201109466866,6,4,14,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20632,-0.6194019772687447,1,1.3571611856664056,13,4,9,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
14807,-0.7168854341795278,3,-0.5077681415011869,9,4,0,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
15129,-0.0969941081635854,3,-2.0023963192184135,10,4,7,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
12408,-1.3868320506266634,3,-1.6241657486169003,10,4,14,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
12761,0.8938465531625894,3,-2.4594557339563385,9,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
1794,0.948858122266566,4,0.5718119148002656,14,2,3,0,4,1,3.60921413168633,-0.22296281257283612,0.7754097237549914,38
15906,-0.9227568960979422,3,0.24533872718921493,11,2,0,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
28076,-0.4341337751256561,1,0.4046435790398466,9,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
18749,0.7219570863477152,4,0.3663231502134422,12,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
11582,-0.5252236884566054,3,0.08999821384534881,13,1,3,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20143,0.6011557298060716,4,-0.18478256304135104,9,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
2678,-0.018735596209870836,6,-0.47072608469286725,9,2,10,0,4,1,3.3157356852016164,-0.22296281257283612,-0.034013941331530254,38
19841,-0.0969941081635854,3,-1.5301233249594883,10,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
24479,0.8377235643761702,3,0.10708063546068342,5,0,14,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
2538,0.13146279083665782,6,-0.5935040372418472,16,2,9,5,4,0,3.3368949773685843,-0.22296281257283612,-0.034013941331530254,38
17045,1.5358734023458271,3,-0.5974912267160701,9,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,1.180121556298252,38
3884,-1.2633453449544967,3,0.6410919177914425,10,4,5,3,4,1,2.8958311430500894,-0.22296281257283612,0.7754097237549914,38
8281,0.273955227146647,6,-0.8852477708826323,16,4,9,1,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
19116,-0.5252236884566054,3,0.7900462157978786,9,0,6,4,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
8155,0.7219570863477152,3,-1.251534849106609,4,2,6,5,2,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
3955,1.867969048931293,3,0.8292653202731926,13,0,12,3,4,0,2.851574857956478,-0.22296281257283612,-1.976630737539182,38
5797,0.05737857487379639,1,-0.47558249832167065,9,0,0,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
7752,-0.018735596209870836,5,0.9370487999037797,9,2,7,5,1,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,34
31573,-1.2633453449544967,3,0.20100792183690952,10,4,5,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
11079,-1.1451150144725477,3,-0.5588517584075795,10,4,12,1,4,0,-0.3002123014789703,-0.22296281257283612,-1.976630737539182,38
28628,1.4462529381151081,3,0.331077064577232,4,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
14775,0.6011557298060716,4,0.8997693724193685,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,0.6135249907376871,38
11001,-1.1451150144725477,3,1.3659165288497335,13,4,14,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
28744,0.13146279083665782,3,0.9791747647308774,9,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,25
